store_ID,date,predicted_sales
138,2014-09-18,8310
1026,2013-08-24,7324
825,2015-06-29,6451
452,2013-07-09,4270
790,2013-08-22,5668
749,2014-01-30,4629
34,2013-10-25,7638
829,2013-05-11,6316
472,2013-05-04,5127
140,2013-11-22,8234
1014,2013-11-08,14895
566,2013-08-31,3978
651,2013-05-10,7776
626,2015-01-06,11056
56,2013-07-31,6993
13,2015-01-05,8027
264,2015-07-20,6053
355,2015-06-03,10649
883,2015-04-25,2723
61,2013-09-20,3408
177,2013-08-27,4902
1026,2014-09-19,10357
587,2014-06-26,6592
427,2013-12-24,5785
24,2013-12-21,11172
228,2013-03-19,8018
1065,2013-02-13,3534
305,2015-04-15,6030
35,2013-06-17,13508
585,2015-06-10,5077
719,2013-12-05,6099
875,2013-01-11,5539
1006,2014-09-26,5110
277,2013-12-16,11801
973,2015-03-26,4932
368,2013-12-12,7184
103,2015-03-10,3737
560,2013-05-06,10837
476,2014-01-08,6364
930,2014-06-13,6960
1054,2015-06-02,7571
1113,2013-12-17,11284
443,2014-03-01,4081
438,2014-04-29,6546
617,2015-04-07,5700
469,2014-09-24,8668
1023,2014-01-23,6002
579,2014-04-04,9566
516,2014-03-05,7234
242,2014-05-02,5818
65,2014-04-17,6564
142,2013-12-04,6041
51,2014-05-12,4982
918,2014-03-31,8495
1082,2013-02-20,7305
535,2014-06-30,14056
871,2013-08-03,5496
349,2014-08-25,6813
46,2013-02-22,5915
662,2014-04-26,5994
974,2013-08-02,12357
984,2015-03-17,7089
1053,2013-06-18,10839
1059,2013-07-17,8918
438,2015-01-19,4170
252,2014-08-20,10938
1088,2014-08-13,3888
869,2013-07-25,4786
992,2013-04-19,5224
724,2013-12-03,9001
1049,2015-03-04,4647
957,2015-05-20,8252
474,2015-01-05,10788
556,2015-04-22,5762
443,2013-01-23,5033
437,2013-03-23,7855
2,2014-07-12,2998
838,2013-10-12,6601
55,2014-02-17,7036
754,2014-09-12,6803
728,2015-06-08,4626
356,2013-02-27,3702
961,2014-10-30,6081
478,2014-07-02,7942
1034,2015-03-26,5256
235,2013-09-05,4522
508,2014-02-17,9590
1098,2014-01-27,4616
735,2013-08-12,8752
133,2013-04-16,5707
508,2014-02-21,6795
791,2013-10-19,5629
568,2013-04-02,3805
895,2015-03-26,7452
483,2015-03-28,3203
1070,2015-05-21,7215
812,2014-06-03,8880
6,2013-02-11,5283
985,2014-04-03,8841
708,2015-03-31,7394
612,2013-11-27,4740
1091,2014-03-13,6067
217,2014-06-17,5632
958,2015-05-21,4732
401,2014-06-18,8070
71,2014-01-20,12855
69,2013-04-03,9006
571,2014-04-14,10497
999,2015-05-27,6892
1039,2014-09-02,9242
680,2014-09-01,7893
143,2013-04-06,4842
206,2015-07-07,6037
196,2014-10-04,5051
1025,2013-05-22,5991
719,2015-04-23,4330
943,2014-09-04,7057
498,2015-07-27,7978
1020,2014-12-24,7255
139,2015-06-02,7600
28,2013-08-03,3090
733,2015-01-11,14171
69,2014-10-02,11389
1011,2013-05-03,8571
715,2013-12-19,11419
1005,2013-09-05,5671
770,2015-01-23,5388
767,2013-02-13,4805
965,2015-03-31,10848
558,2014-09-11,2649
648,2013-12-19,9560
489,2014-08-30,3307
965,2015-05-30,7612
931,2013-08-14,4900
472,2013-03-12,4575
542,2014-01-20,7726
339,2015-07-11,4847
977,2013-08-20,3505
73,2014-05-05,6994
396,2014-11-24,15496
596,2013-08-20,4196
86,2015-04-27,6230
104,2014-06-07,11746
713,2014-08-30,12243
668,2014-12-27,10703
918,2014-05-08,6172
34,2014-08-12,6579
382,2015-05-26,6117
491,2014-02-01,5933
178,2015-05-18,14292
380,2013-05-16,14192
440,2013-04-17,4019
448,2013-09-09,11869
1041,2015-01-08,6401
689,2013-01-11,7365
236,2014-03-13,5936
388,2013-04-11,10675
671,2014-06-18,6178
29,2014-09-06,6143
797,2013-01-14,2920
464,2013-12-05,14457
1021,2013-04-03,7623
271,2014-10-22,7867
966,2013-08-07,4182
1031,2014-12-09,3869
219,2014-11-17,3374
376,2015-05-09,7150
70,2014-03-26,5094
427,2015-03-07,6566
894,2013-05-24,8080
84,2015-04-17,13791
1010,2013-04-29,11515
158,2014-07-04,7456
826,2014-09-11,7009
10,2015-02-12,4413
9,2014-03-01,6045
868,2014-06-28,9107
179,2014-08-19,8955
257,2013-03-02,3792
40,2014-03-01,5472
685,2014-01-09,6592
752,2013-02-21,5499
375,2014-10-08,9717
60,2013-02-19,8107
592,2013-09-12,5346
1072,2014-10-01,8017
575,2013-08-26,8247
402,2014-11-04,6592
288,2015-07-06,4192
65,2014-08-12,4263
748,2014-07-05,5061
890,2014-01-22,5137
947,2014-06-21,8709
293,2014-07-23,4866
1073,2013-01-14,5726
328,2015-04-27,6072
65,2014-08-30,2841
1045,2014-03-25,5958
717,2015-06-05,6478
531,2014-08-13,4411
336,2014-12-29,16653
912,2013-08-09,5109
671,2014-01-03,5253
800,2013-01-09,5541
413,2013-03-04,10228
1018,2015-06-13,10134
225,2013-08-10,3986
509,2013-10-30,5095
820,2013-06-01,12240
537,2014-09-25,4173
336,2014-06-28,12372
189,2014-10-24,8814
332,2015-02-27,3777
502,2015-04-30,15703
61,2013-02-12,1556
291,2014-06-05,9070
1059,2015-03-26,7008
534,2013-08-12,10312
549,2015-03-13,4393
413,2013-02-26,5541
1111,2014-05-05,7789
677,2013-10-09,8141
660,2015-07-03,5572
572,2015-07-16,7238
728,2015-06-15,6655
775,2015-02-05,8160
557,2013-06-26,3557
67,2013-10-05,4989
234,2014-09-20,8735
284,2015-04-14,6501
647,2015-06-23,4819
1075,2015-05-15,11288
483,2015-07-28,7057
883,2014-04-25,4547
923,2014-04-24,4634
869,2014-09-18,6521
698,2014-09-12,13068
577,2013-03-30,6729
268,2015-03-12,3859
8,2013-12-10,5684
150,2015-06-18,9438
913,2013-10-07,13229
67,2013-11-15,6725
704,2014-08-29,9701
205,2014-11-29,7417
418,2014-01-13,4145
661,2014-05-14,5496
916,2015-04-09,4932
740,2014-08-23,5593
799,2014-06-10,8570
345,2013-12-18,7267
872,2015-05-02,8798
661,2014-01-15,5507
987,2014-02-26,5351
461,2014-06-18,5418
755,2014-05-20,11351
461,2013-12-02,7458
144,2013-12-21,11717
272,2014-06-18,7163
476,2014-09-12,4742
677,2015-05-02,7919
735,2013-11-07,5687
37,2014-02-17,9651
176,2013-05-07,4827
795,2013-05-31,7490
347,2014-12-17,5987
560,2014-04-19,15679
692,2014-10-06,10983
716,2015-05-21,5133
472,2014-06-17,5880
1108,2013-05-14,7339
791,2013-07-22,6222
959,2014-04-30,9506
775,2015-07-14,8800
1076,2013-02-04,5680
66,2013-12-21,7671
568,2014-04-07,3836
1001,2014-03-01,3994
1113,2014-10-07,7300
120,2014-01-07,8451
70,2014-04-14,9870
241,2014-01-20,8143
726,2015-02-03,14013
177,2015-02-20,4385
954,2013-07-22,5262
4,2015-03-31,13359
736,2015-02-07,4749
659,2013-02-11,3026
547,2015-05-07,5967
75,2015-06-23,5040
721,2015-04-16,8598
810,2015-06-27,5083
855,2013-08-15,5890
176,2013-06-26,4198
794,2014-11-21,3744
595,2013-05-24,11936
565,2014-11-05,7795
194,2014-04-07,4086
166,2015-02-18,6164
337,2014-07-31,5043
304,2014-12-03,10181
142,2014-03-03,3553
545,2013-02-26,7566
753,2014-05-07,9623
238,2014-06-05,9426
780,2013-01-31,7034
1098,2014-11-29,4985
507,2014-06-16,11126
682,2013-05-19,7572
622,2015-02-16,5376
241,2013-08-28,6954
503,2014-12-23,8988
1026,2015-07-01,11014
215,2015-05-02,6390
301,2014-09-05,6154
93,2014-04-05,3218
611,2014-02-06,5868
84,2013-04-06,10452
1018,2014-04-11,10171
581,2013-05-06,4865
17,2014-10-16,5119
738,2014-05-06,9506
1085,2014-08-22,7968
280,2013-11-05,6783
551,2014-04-16,8056
526,2014-01-27,8289
167,2013-08-10,4955
482,2014-09-12,7219
855,2015-01-10,4082
359,2013-01-09,7084
853,2015-03-26,7151
890,2013-02-15,4062
1033,2014-06-27,11922
200,2014-12-01,11155
17,2013-09-19,5220
758,2015-04-15,6195
768,2013-07-30,16785
680,2013-07-09,4434
1096,2013-11-29,6087
832,2015-04-28,7836
672,2013-07-30,12421
120,2013-09-02,6178
1077,2013-09-16,3559
598,2013-12-30,7551
179,2013-07-09,6099
591,2014-03-12,4537
1039,2013-04-26,7847
817,2014-04-25,19109
263,2014-02-12,2860
220,2014-07-21,4396
593,2015-04-29,11069
795,2015-06-29,6360
914,2013-05-13,12763
101,2014-12-19,10718
664,2015-03-19,5297
93,2014-07-24,4761
931,2014-06-22,2266
1113,2015-01-12,8103
131,2013-10-15,4244
140,2014-01-18,7016
837,2014-03-18,4529
299,2015-04-22,4578
719,2014-01-31,5329
224,2015-06-13,5781
203,2013-05-25,5618
813,2014-10-29,5088
540,2015-07-09,4348
1098,2015-03-25,4124
280,2013-06-27,5146
1090,2014-07-17,7441
692,2014-01-27,5686
222,2013-08-22,3990
596,2013-12-20,7458
54,2014-01-22,7203
861,2013-06-17,3939
576,2015-04-02,9567
600,2014-08-06,7228
172,2015-06-10,6129
290,2013-06-21,7460
621,2014-02-04,7755
353,2015-03-14,5599
240,2013-05-02,5847
469,2013-11-11,9275
190,2013-04-20,5235
563,2014-11-21,5010
605,2013-12-28,6191
999,2013-12-19,14629
391,2014-07-05,3661
704,2014-07-17,10590
611,2013-06-22,5124
949,2014-03-01,3918
419,2013-06-20,6034
324,2015-01-30,7170
774,2014-07-07,5988
733,2013-05-21,13579
282,2013-04-10,4906
262,2015-02-10,15632
132,2015-06-19,6932
389,2015-02-13,9129
1083,2013-02-06,3461
291,2015-07-06,6829
924,2014-05-12,3890
95,2015-04-28,9194
364,2015-02-26,3975
925,2013-03-12,5271
129,2014-06-10,8969
1029,2015-07-25,1741
588,2013-12-06,6938
307,2014-12-05,4215
591,2015-07-16,6005
957,2014-12-06,6667
99,2014-01-11,4550
618,2015-02-10,4642
803,2014-02-15,4088
810,2014-11-12,6192
1049,2015-04-23,3510
471,2015-05-21,7244
787,2013-02-09,8265
494,2014-07-16,8786
253,2013-09-05,4850
838,2013-08-22,5997
759,2014-07-21,5390
13,2013-06-14,4029
537,2015-06-24,4580
58,2013-04-05,4379
1016,2014-07-04,5466
723,2013-12-09,5984
1031,2014-10-01,5435
270,2015-01-02,9546
855,2013-11-11,4668
523,2013-09-25,16819
1011,2014-08-14,6517
594,2015-05-09,3016
1025,2015-01-27,7650
765,2015-06-17,8729
947,2013-04-02,7873
1021,2013-10-31,8352
971,2013-02-14,6549
813,2013-03-28,7708
618,2014-08-13,5005
68,2014-02-06,7583
585,2015-02-11,4804
17,2014-01-28,4809
44,2014-05-15,4593
672,2015-05-20,9517
676,2013-05-19,9265
258,2013-10-26,3757
19,2013-05-27,8701
568,2014-07-31,5645
110,2013-11-27,4675
263,2015-01-20,2939
437,2013-02-28,5773
234,2014-02-15,9013
140,2013-05-24,6916
916,2014-12-18,8071
390,2013-10-17,8919
985,2013-08-15,8155
206,2014-02-13,6084
228,2013-07-27,6292
189,2013-09-28,7813
357,2014-03-15,6759
142,2013-12-20,7882
586,2015-05-19,16481
836,2014-04-23,5072
391,2014-08-11,5373
691,2013-10-24,7748
258,2013-01-03,4551
791,2014-07-21,6395
191,2014-03-15,6250
752,2014-05-24,2756
717,2013-05-25,3921
207,2014-02-14,9073
414,2014-10-18,5450
906,2013-01-29,8577
1004,2015-03-13,4275
704,2015-03-04,11312
504,2015-02-04,7543
975,2014-02-05,8344
646,2013-09-27,5741
172,2014-04-04,7531
182,2014-05-17,4258
791,2013-10-26,5562
726,2013-06-15,6020
424,2013-01-24,6877
212,2014-01-10,5280
561,2013-07-25,5310
209,2014-02-05,6300
336,2015-02-14,11742
105,2014-06-11,3934
465,2013-06-05,7248
253,2013-04-10,5842
494,2015-04-22,6356
762,2014-04-07,3032
452,2013-04-16,4039
651,2014-05-02,10372
170,2013-09-28,4354
290,2014-10-25,4008
365,2014-01-14,4272
210,2013-09-19,2286
1075,2013-07-10,10324
469,2014-12-03,16057
1056,2013-07-16,4135
880,2015-04-02,8662
48,2013-03-18,4864
90,2013-02-05,9365
911,2014-07-09,8001
889,2014-09-22,3139
1016,2013-06-01,4006
302,2015-03-09,3003
424,2014-02-25,5402
92,2014-12-06,5786
1044,2013-09-20,5400
970,2015-02-09,3180
91,2014-08-19,6570
223,2014-12-27,7565
796,2013-01-04,6386
1005,2013-11-19,7387
23,2014-10-30,4873
237,2015-05-04,6213
585,2014-08-23,5131
82,2013-07-19,9710
281,2013-01-14,4088
1068,2015-04-17,4962
151,2014-05-28,6351
907,2014-03-04,7858
34,2014-09-09,6587
577,2013-10-21,6439
583,2013-02-05,4972
525,2015-03-23,8414
1065,2014-01-02,3943
577,2014-03-21,5293
927,2013-08-09,11326
921,2013-04-06,4817
771,2015-07-21,5427
361,2015-04-25,5291
388,2014-03-19,10619
309,2015-06-24,5439
378,2013-10-24,6463
141,2013-06-24,4373
981,2014-04-16,8904
384,2014-04-08,7849
533,2013-03-18,12834
846,2014-10-15,6664
121,2015-06-02,5533
610,2014-04-25,3745
139,2013-04-23,6807
686,2014-10-10,6730
99,2015-03-18,5107
579,2013-05-10,8931
110,2015-04-08,4167
53,2015-06-22,4658
515,2014-08-05,9164
1049,2013-05-18,3495
76,2015-02-23,7385
330,2015-06-22,3197
745,2014-10-08,8902
442,2013-05-21,3514
418,2013-08-24,2276
735,2013-05-10,4755
335,2013-03-30,13262
1014,2014-04-30,17867
102,2015-03-27,5671
742,2015-01-06,9332
614,2015-02-03,7813
554,2014-11-12,4991
922,2015-04-21,5483
764,2014-03-25,2894
951,2013-12-24,5751
924,2015-03-30,7274
1085,2014-06-17,8724
246,2014-12-22,11877
115,2013-01-07,7794
434,2013-04-13,9068
44,2013-07-23,4364
113,2013-05-11,6828
397,2014-02-14,5381
981,2014-12-12,7545
1096,2014-04-25,4456
1060,2015-04-16,8613
980,2013-05-23,4963
77,2013-06-20,7598
345,2014-01-23,4882
979,2014-07-17,6510
378,2013-06-08,5973
1048,2013-05-07,5106
391,2014-03-15,3827
17,2013-08-30,9040
382,2015-05-22,8086
271,2014-05-12,6623
614,2013-06-18,7364
548,2014-03-26,3511
81,2013-11-20,6948
1040,2013-09-16,6902
222,2015-06-12,4622
824,2014-12-01,12272
634,2013-01-14,4842
1000,2013-05-21,6085
92,2014-10-15,4604
745,2014-04-24,5834
535,2013-07-24,6549
8,2014-01-04,3008
568,2013-04-25,4062
544,2014-01-15,10271
673,2014-12-24,5425
152,2013-10-29,4336
173,2015-06-29,11378
889,2013-04-10,3912
48,2013-02-20,4276
317,2013-05-22,4475
21,2015-01-16,5900
790,2014-06-18,8276
275,2013-08-09,6214
1035,2015-01-24,1916
657,2013-02-16,5374
919,2013-10-02,4974
372,2013-11-14,6558
787,2014-04-25,8986
10,2014-04-16,6532
11,2013-11-02,7371
762,2015-05-12,3098
1093,2015-03-30,12643
148,2014-03-03,11410
370,2015-02-06,8111
243,2015-07-27,9734
395,2014-01-29,3501
413,2015-06-09,6603
871,2013-08-01,6071
808,2014-03-05,8223
967,2013-02-04,12428
634,2015-04-11,3156
590,2014-10-18,4354
539,2015-01-02,10878
635,2015-06-01,10717
761,2013-06-19,9179
445,2014-08-25,7655
634,2015-03-24,4846
1085,2014-06-21,5368
513,2014-06-10,16496
655,2014-04-05,6610
890,2015-02-19,5535
237,2014-10-02,5469
306,2015-07-06,4137
473,2013-04-12,4020
117,2013-04-27,2979
976,2014-06-21,4739
996,2013-06-04,7341
294,2014-02-27,5574
228,2015-05-29,7897
299,2014-11-21,5024
904,2015-02-18,5909
851,2014-01-03,4965
887,2013-04-26,7068
593,2015-07-23,9140
374,2013-04-25,7229
638,2013-07-29,7501
161,2014-05-16,6685
842,2014-06-10,17434
483,2014-02-22,1654
867,2014-12-22,7370
837,2013-08-20,2530
547,2014-01-21,5212
869,2014-06-13,5650
289,2014-12-08,5826
617,2014-01-07,7946
821,2014-10-04,6700
431,2014-03-12,7158
696,2013-01-04,7434
81,2015-02-20,7020
275,2013-05-18,7007
514,2013-06-15,4549
841,2013-06-29,1633
607,2013-10-18,3363
364,2013-11-28,4565
243,2014-02-22,6083
139,2013-04-13,3190
892,2015-03-23,6115
578,2013-03-06,8013
972,2014-03-19,3426
493,2013-06-19,7643
616,2013-02-12,7287
432,2014-06-24,9993
656,2013-10-23,2869
420,2014-05-08,4470
320,2013-05-27,18449
493,2013-01-23,7532
862,2014-12-27,8917
341,2013-10-22,6086
22,2013-09-14,3475
928,2014-06-10,6058
363,2013-07-12,6134
385,2013-03-13,5182
208,2013-03-07,3104
975,2013-10-12,5513
350,2013-02-16,5623
813,2014-06-25,4913
1020,2013-08-09,8041
704,2013-08-31,7129
389,2013-09-19,8331
196,2013-05-02,6924
162,2014-01-08,7297
1068,2015-07-21,3070
943,2013-03-16,5987
505,2013-03-13,4112
517,2014-01-15,4761
794,2013-08-02,3215
1026,2013-06-15,7689
463,2014-02-12,5604
319,2013-06-27,6342
374,2015-03-26,5875
620,2013-09-27,7890
248,2014-01-16,6565
509,2015-03-31,8423
1073,2014-04-17,9034
215,2014-03-21,6297
611,2014-04-29,6193
1074,2013-01-29,3714
639,2014-01-17,4106
795,2014-09-16,4915
975,2013-07-01,10544
624,2014-09-15,9287
924,2015-02-20,4637
784,2015-03-07,5795
406,2014-11-28,8227
906,2013-06-25,8610
266,2014-09-30,5662
96,2014-12-23,9046
703,2013-12-03,4652
193,2013-11-26,4998
497,2014-08-02,8463
143,2014-05-30,7356
756,2015-06-27,17502
20,2014-02-14,6901
860,2015-07-11,5679
597,2015-06-20,4743
243,2013-07-31,11070
744,2014-04-29,8653
544,2015-03-31,20801
712,2013-08-28,6822
494,2014-11-19,6783
554,2014-03-25,3799
1053,2013-08-08,7342
675,2013-06-24,3670
604,2015-05-06,7627
1108,2013-12-23,12152
56,2013-05-06,5984
358,2013-03-30,12869
760,2014-11-24,9366
741,2014-06-23,6694
1023,2014-06-24,4496
1061,2014-08-21,6512
990,2014-08-15,5287
458,2014-03-13,5645
1035,2014-03-22,1958
15,2015-06-23,5326
912,2015-03-21,5823
888,2014-04-04,8805
671,2015-06-25,4712
63,2013-01-24,7246
602,2013-08-12,8252
220,2013-08-28,5605
154,2013-01-23,7958
807,2013-12-02,14275
576,2014-03-26,5293
428,2013-04-24,5022
150,2013-02-21,8306
162,2014-08-05,8234
962,2014-07-07,6300
427,2013-08-22,5392
8,2014-10-20,8613
357,2015-03-24,6053
943,2014-01-04,5921
197,2013-10-31,6887
860,2015-06-23,5062
505,2013-05-02,6535
291,2013-07-11,6731
866,2013-03-22,6686
1054,2015-02-27,5153
56,2014-07-22,5247
450,2014-07-16,9649
1052,2013-03-25,9844
998,2013-09-13,4658
811,2013-02-28,4277
556,2014-02-08,6275
45,2013-06-21,5691
526,2014-09-23,8601
339,2015-04-20,4947
580,2013-11-18,13541
838,2014-08-26,6065
51,2013-09-10,6750
259,2014-07-16,12291
1063,2014-09-23,3293
266,2014-03-21,4084
458,2013-05-11,7761
91,2014-05-30,7504
556,2015-05-12,6309
812,2014-08-12,5444
59,2014-12-01,9216
503,2014-10-09,6860
415,2014-05-23,6647
712,2014-05-16,5682
534,2014-01-21,7755
307,2013-08-20,2408
503,2014-10-22,5744
519,2014-01-27,3674
972,2014-04-07,2956
626,2014-02-19,9114
532,2014-08-28,9284
1080,2014-02-04,11293
82,2015-03-17,10453
869,2013-12-09,7009
976,2014-11-17,5857
1049,2015-07-13,5613
461,2014-04-25,4123
583,2014-07-23,3394
99,2013-10-31,4679
185,2015-05-04,9703
977,2015-02-12,3445
535,2014-09-11,6772
1019,2014-06-14,7942
420,2015-03-30,6101
51,2014-02-07,6960
125,2013-01-18,9648
1003,2013-10-07,12245
424,2015-05-19,7637
717,2013-07-27,3342
221,2013-07-31,7080
605,2015-02-25,4459
689,2013-09-10,7956
344,2014-05-21,9401
729,2014-09-10,8273
1055,2014-11-29,9555
879,2015-04-17,4549
743,2014-06-24,3107
409,2014-10-07,6189
1002,2015-02-05,6573
321,2014-02-26,4176
512,2015-06-30,7852
642,2013-09-04,3409
775,2013-11-15,7248
351,2015-07-03,6503
455,2013-10-24,5250
202,2015-06-11,5010
326,2013-05-15,4316
346,2013-03-05,7872
124,2013-07-22,3826
96,2014-09-19,5412
120,2015-02-28,6571
489,2013-03-02,2951
568,2014-02-24,3711
451,2013-08-26,6280
539,2013-01-10,10695
295,2013-06-20,5569
706,2013-07-02,6298
249,2013-12-14,5262
808,2015-07-30,8856
159,2015-01-05,11540
195,2013-12-30,14401
1060,2015-01-31,7180
624,2013-10-02,6589
28,2013-08-26,8107
874,2013-04-24,4239
733,2014-02-23,14012
1107,2013-09-17,4744
809,2013-06-10,7262
1081,2015-02-03,7581
605,2013-02-16,5566
51,2013-11-23,5880
431,2014-05-03,9018
773,2013-01-15,5395
528,2014-02-26,7854
236,2015-04-17,8690
408,2013-08-12,5825
373,2014-04-05,3648
21,2015-06-24,3692
605,2014-08-01,7973
938,2014-06-19,9686
553,2015-06-06,6670
862,2013-02-08,9329
511,2013-12-05,7010
55,2014-10-10,5730
521,2013-10-12,3830
996,2014-11-13,6721
973,2015-04-25,5165
945,2013-07-05,4723
186,2014-02-22,3281
540,2013-07-17,4540
14,2015-01-20,4403
705,2014-06-07,6650
991,2013-02-07,5850
649,2014-03-04,4744
713,2015-03-20,10720
978,2013-04-04,6179
1015,2013-12-09,5095
1094,2014-03-10,3647
378,2015-03-26,5539
5,2014-07-23,4033
559,2014-04-01,8753
377,2013-10-23,7716
885,2015-05-18,7739
251,2014-10-30,17433
100,2015-07-30,9486
570,2015-06-19,4878
809,2013-12-04,12853
923,2015-01-31,4863
230,2015-04-07,7228
375,2013-01-04,8042
123,2013-12-12,9143
267,2013-08-10,9235
478,2014-11-12,7336
796,2014-01-03,6649
1052,2013-06-28,6541
364,2013-05-16,6097
443,2013-10-04,4680
101,2014-05-15,6352
120,2015-07-31,8850
26,2015-07-16,6853
1098,2013-02-06,5978
666,2014-11-03,9854
528,2015-07-31,12737
623,2014-01-29,7522
904,2015-02-16,7558
419,2013-05-08,5802
829,2013-03-06,6609
289,2014-10-08,6483
207,2013-02-12,7732
784,2014-05-03,7329
1031,2014-02-12,3233
924,2014-04-09,3808
623,2013-06-17,10394
271,2014-02-06,9379
91,2013-06-14,4598
879,2013-05-17,3787
311,2015-07-07,5910
890,2015-06-03,6522
534,2015-07-03,6627
1055,2014-06-04,8611
173,2014-08-22,8221
1006,2014-12-02,9538
400,2014-05-27,6857
903,2014-02-11,9102
728,2014-05-07,5383
448,2015-06-30,11303
527,2013-02-02,10585
875,2014-03-14,4413
584,2014-12-13,5042
90,2014-12-22,15433
379,2013-08-06,3523
289,2013-02-05,6971
411,2014-06-25,6446
24,2014-07-03,10138
142,2013-09-25,4618
1074,2014-08-05,6028
464,2014-02-22,10196
868,2014-07-19,7768
248,2015-07-04,7380
506,2013-02-14,6243
1110,2015-07-29,4760
300,2013-03-15,6204
444,2013-11-02,16509
539,2015-01-26,12726
768,2013-03-05,14910
1084,2014-11-10,7699
963,2013-02-07,12283
916,2014-04-17,6908
238,2015-05-21,8230
449,2013-10-25,11039
590,2015-03-19,4718
33,2014-09-26,7158
813,2014-07-23,4822
55,2014-09-30,6595
147,2015-01-09,9174
949,2013-12-04,6833
640,2014-10-13,8327
614,2013-08-10,5991
960,2014-02-18,7162
1088,2014-11-03,7832
591,2013-06-14,5406
999,2013-04-30,12300
296,2013-03-01,6390
848,2014-02-10,5297
226,2015-06-22,5838
422,2015-04-17,5302
1049,2013-08-29,4248
101,2014-02-26,6091
442,2013-12-03,5727
477,2014-03-06,6494
433,2015-06-19,6290
749,2014-02-19,6162
229,2013-08-27,8956
775,2015-03-04,8271
46,2013-09-20,4236
101,2015-04-18,7491
446,2014-12-05,7946
727,2014-06-13,4225
863,2013-07-13,6666
416,2015-02-19,11589
163,2015-03-14,6544
559,2014-10-29,5142
807,2013-10-22,10145
864,2013-10-08,5447
621,2014-02-28,6266
878,2014-01-30,7328
400,2014-03-29,7103
196,2014-05-20,5961
1030,2014-02-11,2674
25,2013-11-08,11866
725,2014-02-04,6610
928,2014-01-30,6375
435,2014-07-24,2490
587,2013-02-11,5551
107,2013-11-20,7490
408,2013-12-17,6485
591,2014-06-10,4984
159,2013-04-24,7449
299,2013-09-21,4712
888,2014-11-14,8728
731,2013-12-14,9052
848,2014-11-10,8846
80,2015-04-15,7849
888,2015-03-14,7073
996,2013-12-17,11749
1100,2014-10-10,5987
236,2013-01-24,7287
727,2014-10-29,3726
45,2013-06-01,4982
583,2013-02-25,3430
6,2013-09-02,6226
731,2015-01-13,10464
882,2014-08-20,6486
102,2013-09-24,8204
555,2014-04-24,3708
612,2013-06-19,5177
122,2015-07-06,8287
641,2014-09-17,5671
740,2015-03-18,6924
1040,2013-11-02,8176
1054,2013-03-12,4818
801,2015-01-26,5968
661,2015-06-18,7080
605,2013-07-22,5000
404,2013-02-01,5022
35,2015-05-27,7633
911,2014-11-07,10561
553,2015-01-02,6855
996,2013-01-18,4868
106,2015-06-17,9817
555,2013-06-13,4076
229,2014-03-26,6167
1073,2015-06-27,6518
898,2015-04-24,5443
765,2013-04-27,5349
689,2015-05-26,5710
186,2013-12-09,3500
524,2014-05-08,8903
1043,2013-03-16,9640
425,2015-05-26,3435
792,2014-09-06,5001
412,2013-02-21,7883
410,2013-03-13,5164
167,2014-04-29,12824
243,2015-01-30,8690
460,2013-01-02,3142
452,2013-06-24,4362
353,2015-06-30,8596
746,2013-08-29,6362
1046,2013-06-10,6725
1089,2014-01-11,9268
911,2013-07-01,13973
437,2014-07-26,6305
326,2014-08-06,4765
363,2014-11-07,7741
973,2013-07-15,9362
372,2013-05-29,9906
1023,2014-03-26,4297
1057,2015-04-28,7420
415,2013-11-06,6581
1049,2013-09-27,4320
253,2015-02-19,6183
69,2014-03-03,13085
140,2014-07-08,6537
